hs_code,mineral,form,flow,country,fiscal_year,value_usd_mn,source_file,year
3801,Graphite,Artificial Graphite,Export,NETHERLAND,2024-2025,0.2,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,NICARAGUA,2024-2025,0.01,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,NIGERIA,2024-2025,0.03,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,NIGERIA,2024-2025,0.07,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,NORWAY,2024-2025,0.13,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,OMAN,2024-2025,0.01,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,OMAN,2024-2025,2.41,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,POLAND,2024-2025,0.07,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,QATAR,2024-2025,0.26,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,RUSSIA,2024-2025,0.23,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,RUSSIA,2024-2025,0.03,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,SAUDI ARAB,2024-2025,0.09,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SAUDI ARAB,2024-2025,9.63,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SERBIA,2024-2025,0.02,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SIERRA LEONE,2024-2025,0.01,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SINGAPORE,2024-2025,0.07,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SLOVAK REP,2024-2025,0.01,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,SOUTH AFRICA,2024-2025,0.01,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SOUTH AFRICA,2024-2025,0.14,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SOUTH KOREA,2024-2025,0.29,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SPAIN,2024-2025,0.71,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SRI LANKA DSR,2024-2025,0.04,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SUDAN,2024-2025,0.03,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,SWEDEN,2024-2025,0.37,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,TANZANIA,2024-2025,0.06,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,TANZANIA,2024-2025,0.25,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,THAILAND,2024-2025,0.06,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,THAILAND,2024-2025,0.08,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,TUNISIA,2024-2025,0.03,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,TURKEY,2024-2025,1.36,3801_2024-25.xlsx,2024
2504,Graphite,Natural Graphite,Export,U ARAB EMTS,2024-2025,1.03,2504_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,U ARAB EMTS,2024-2025,3.54,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,UGANDA,2024-2025,0.06,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,UK,2024-2025,1.47,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,UKRAINE,2024-2025,0.04,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,UNSPECIFIED,2024-2025,6.33,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,USA,2024-2025,8.1,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,VIETNAM SOC REP,2024-2025,0.14,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Export,ZAMBIA,2024-2025,0.09,3801_2024-25.xlsx,2024
3801,Graphite,Artificial Graphite,Import,AUSTRALIA,2017-2018,0.16,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,AUSTRIA,2017-2018,0.05,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,AUSTRIA,2017-2018,0.11,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,BELGIUM,2017-2018,0.07,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,BELGIUM,2017-2018,0.03,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,BHUTAN,2017-2018,0.02,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,BRAZIL,2017-2018,2.11,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,BRAZIL,2017-2018,0.01,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,CANADA,2017-2018,0.07,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,CANADA,2017-2018,0.03,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,CHINA,2017-2018,17.17,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,CHINA,2017-2018,44.51,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,CZECH REPUBLIC,2017-2018,0.01,2504_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,DENMARK,2017-2018,0.01,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,FRANCE,2017-2018,4.55,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,GERMANY,2017-2018,0.4,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,GERMANY,2017-2018,8.03,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,HONG KONG,2017-2018,0.02,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,IRAN,2017-2018,0.01,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,ITALY,2017-2018,0.03,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,ITALY,2017-2018,0.15,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,JAPAN,2017-2018,0.05,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,JAPAN,2017-2018,3.96,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,MADAGASCAR,2017-2018,1.87,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,MALAYSIA,2017-2018,3.03,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,MEXICO,2017-2018,0.02,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,MEXICO,2017-2018,0.01,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,NETHERLAND,2017-2018,0.03,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,NETHERLAND,2017-2018,1.76,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,NETHERLANDANTIL,2017-2018,0.01,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,NIGERIA,2017-2018,0.12,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,NORWAY,2017-2018,2.87,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,POLAND,2017-2018,22.93,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SINGAPORE,2017-2018,0.1,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SLOVAK REP,2017-2018,0.06,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SOUTH AFRICA,2017-2018,0.14,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SOUTH KOREA,2017-2018,0.46,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SPAIN,2017-2018,0.03,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,SRI LANKA DSR,2017-2018,0.17,2504_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,SWEDEN,2017-2018,0.01,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SWEDEN,2017-2018,0.23,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,SWITZERLAND,2017-2018,0.04,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,SWITZERLAND,2017-2018,0.34,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,TAIWAN,2017-2018,0.16,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,THAILAND,2017-2018,0.14,3801_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,TURKEY,2017-2018,0.02,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,UK,2017-2018,0.03,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,UK,2017-2018,0.91,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,UNSPECIFIED,2017-2018,0.08,2504_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,USA,2017-2018,0.66,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,USA,2017-2018,2.05,3801_2018-19.xlsx,2017
2504,Graphite,Natural Graphite,Import,ZIMBABWE,2017-2018,0.2,2504_2018-19.xlsx,2017
3801,Graphite,Artificial Graphite,Import,AUSTRALIA,2018-2019,0.07,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,AUSTRIA,2018-2019,0.04,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,AUSTRIA,2018-2019,0.02,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,BAHARAIN IS,2018-2019,0.14,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,BELGIUM,2018-2019,0.1,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,BELGIUM,2018-2019,0.13,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,BHUTAN,2018-2019,0.01,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,BRAZIL,2018-2019,1.49,2504_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,CANADA,2018-2019,0.04,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,CANADA,2018-2019,0.02,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,CHINA,2018-2019,21.32,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,CHINA,2018-2019,44.37,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,CZECH REPUBLIC,2018-2019,0.01,2504_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,FRANCE,2018-2019,0.03,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,FRANCE,2018-2019,4.65,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,GERMANY,2018-2019,0.93,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,GERMANY,2018-2019,14.53,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,HONG KONG,2018-2019,0.02,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,HONG KONG,2018-2019,0.45,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,INDONESIA,2018-2019,0.01,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,IRAN,2018-2019,0.4,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,ITALY,2018-2019,0.15,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,ITALY,2018-2019,0.11,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,JAPAN,2018-2019,0.12,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,JAPAN,2018-2019,11.81,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,MADAGASCAR,2018-2019,4.95,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,MALAYSIA,2018-2019,2.09,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,MOZAMBIQUE,2018-2019,2.66,2504_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,NETHERLAND,2018-2019,0.02,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,NETHERLAND,2018-2019,0.33,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,NEW ZEALAND,2018-2019,0.17,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,NIGERIA,2018-2019,0.02,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,NORWAY,2018-2019,3.65,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,OMAN,2018-2019,0.5,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,POLAND,2018-2019,2.33,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,RUSSIA,2018-2019,0.01,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,SINGAPORE,2018-2019,0.06,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,SINGAPORE,2018-2019,0.6,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,SLOVAK REP,2018-2019,0.35,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,SLOVENIA,2018-2019,0.02,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,SOUTH AFRICA,2018-2019,0.56,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,SOUTH KOREA,2018-2019,1.02,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,SRI LANKA DSR,2018-2019,0.19,2504_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,SWEDEN,2018-2019,0.05,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,SWEDEN,2018-2019,0.05,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,SWITZERLAND,2018-2019,0.47,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,TAIWAN,2018-2019,0.33,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,TANZANIA,2018-2019,0.01,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,THAILAND,2018-2019,0.03,3801_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,TURKEY,2018-2019,0.08,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,U ARAB EMTS,2018-2019,0.02,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,U ARAB EMTS,2018-2019,3.33,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,UK,2018-2019,0.25,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,UK,2018-2019,0.51,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,USA,2018-2019,0.65,2504_2018-19.xlsx,2018
3801,Graphite,Artificial Graphite,Import,USA,2018-2019,2.76,3801_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,ZIMBABWE,2018-2019,0.09,2504_2018-19.xlsx,2018
2504,Graphite,Natural Graphite,Import,AUSTRALIA,2019-2020,0.05,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,AUSTRALIA,2019-2020,0.07,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,AUSTRIA,2019-2020,0.08,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,AUSTRIA,2019-2020,0.01,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,BAHARAIN IS,2019-2020,0.17,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,BELGIUM,2019-2020,0.17,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,BELGIUM,2019-2020,0.23,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,BHUTAN,2019-2020,0.03,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,BRAZIL,2019-2020,1.11,2504_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,CANADA,2019-2020,0.08,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,CANADA,2019-2020,0.02,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,CHINA,2019-2020,13.43,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,CHINA,2019-2020,31.9,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,DENMARK,2019-2020,0.03,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,FRANCE,2019-2020,0.03,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,FRANCE,2019-2020,5.28,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,GERMANY,2019-2020,0.82,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,GERMANY,2019-2020,14.1,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,HONG KONG,2019-2020,0.06,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,HONG KONG,2019-2020,0.41,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,INDONESIA,2019-2020,0.01,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,ITALY,2019-2020,0.06,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,ITALY,2019-2020,0.13,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,JAPAN,2019-2020,0.06,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,JAPAN,2019-2020,3.13,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,MADAGASCAR,2019-2020,5.39,2504_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,MALAYSIA,2019-2020,0.02,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,MALAYSIA,2019-2020,0.58,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,MOZAMBIQUE,2019-2020,3.52,2504_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,NETHERLAND,2019-2020,0.07,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,NETHERLAND,2019-2020,0.31,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,NEW ZEALAND,2019-2020,0.08,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,NORWAY,2019-2020,3.79,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,OMAN,2019-2020,0.44,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,POLAND,2019-2020,1.35,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,RUSSIA,2019-2020,0.03,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,SINGAPORE,2019-2020,0.02,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SINGAPORE,2019-2020,0.07,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SLOVAK REP,2019-2020,0.2,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SLOVENIA,2019-2020,0.07,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SOUTH KOREA,2019-2020,0.78,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SPAIN,2019-2020,0.03,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,SRI LANKA DSR,2019-2020,0.19,2504_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,SWEDEN,2019-2020,0.08,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SWEDEN,2019-2020,0.11,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,SWITZERLAND,2019-2020,0.16,3801_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,TAIWAN,2019-2020,0.25,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,TANZANIA,2019-2020,0.14,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,THAILAND,2019-2020,0.02,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,TURKEY,2019-2020,0.01,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,TURKEY,2019-2020,0.04,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,U ARAB EMTS,2019-2020,0.04,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,U ARAB EMTS,2019-2020,1.8,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,UK,2019-2020,0.18,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,UK,2019-2020,1.13,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,USA,2019-2020,0.54,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,USA,2019-2020,2.16,3801_2019-20.xlsx,2019
2504,Graphite,Natural Graphite,Import,VIETNAM SOC REP,2019-2020,0.24,2504_2019-20.xlsx,2019
3801,Graphite,Artificial Graphite,Import,AUSTRALIA,2020-2021,0.02,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,AUSTRIA,2020-2021,0.29,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,AUSTRIA,2020-2021,0.01,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,BAHARAIN IS,2020-2021,0.57,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,BELGIUM,2020-2021,0.05,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,BELGIUM,2020-2021,1.02,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,BHUTAN,2020-2021,0.04,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,BRAZIL,2020-2021,0.16,2504_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,CANADA,2020-2021,0.08,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,CANADA,2020-2021,0.01,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,CHINA,2020-2021,10.78,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,CHINA,2020-2021,26.91,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,DENMARK,2020-2021,0.02,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,FRANCE,2020-2021,3.87,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,GERMANY,2020-2021,0.83,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,GERMANY,2020-2021,18.23,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,HONG KONG,2020-2021,0.06,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,HONG KONG,2020-2021,0.27,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,ITALY,2020-2021,0.19,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,ITALY,2020-2021,0.27,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,JAPAN,2020-2021,0.09,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,JAPAN,2020-2021,2.5,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,MADAGASCAR,2020-2021,7.36,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,MALAYSIA,2020-2021,0.37,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,MOZAMBIQUE,2020-2021,1.8,2504_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,NETHERLAND,2020-2021,0.01,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,NETHERLAND,2020-2021,1.07,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,NORWAY,2020-2021,3.42,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,OMAN,2020-2021,0.06,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,POLAND,2020-2021,5.41,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,QATAR,2020-2021,0.04,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,RUSSIA,2020-2021,0.01,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SINGAPORE,2020-2021,0.18,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SLOVAK REP,2020-2021,0.35,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SLOVENIA,2020-2021,0.03,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,SOUTH KOREA,2020-2021,0.01,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SOUTH KOREA,2020-2021,0.78,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SPAIN,2020-2021,0.03,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,SRI LANKA DSR,2020-2021,0.11,2504_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,SWEDEN,2020-2021,0.07,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SWEDEN,2020-2021,0.3,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,SWITZERLAND,2020-2021,0.46,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,TAIWAN,2020-2021,0.2,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,TANZANIA,2020-2021,0.24,2504_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,TURKEY,2020-2021,0.01,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,TURKEY,2020-2021,0.01,3801_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,U ARAB EMTS,2020-2021,0.89,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,UK,2020-2021,0.12,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,UK,2020-2021,2.94,3801_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,UKRAINE,2020-2021,0.01,2504_2020-21.xlsx,2020
2504,Graphite,Natural Graphite,Import,USA,2020-2021,0.7,2504_2020-21.xlsx,2020
3801,Graphite,Artificial Graphite,Import,USA,2020-2021,2.97,3801_2020-21.xlsx,2020
